Outlet,Year,Month,Item Name,Selling Price,Cost Price,Selling Qty
Panaji,2024,November,Tomato Rice,115,34.5,276
Panaji,2024,November,Curd Rice,50,16.0,322
Panaji,2024,November,Sambar Rice,140,46.2,389
Panaji,2024,November,Bisibele Bath,140,47.6,62
Panaji,2024,November,Veg Pulao,115,35.65,39
Panaji,2024,November,Veg Kurma,150,46.5,398
Panaji,2024,November,Chapati Kurma,75,24.0,183
Panaji,2024,November,Parotta,120,38.4,36
Panaji,2024,November,Kothu Parotta,95,31.35,373
Panaji,2024,November,Chole Batura,55,18.15,129
Panaji,2024,November,Bhature,115,35.65,434
Panaji,2024,November,Pesarattu,50,15.5,330
Panaji,2024,November,Rava Idli,140,46.2,332
Panaji,2024,November,Medu Vada,65,21.45,370
Panaji,2024,November,Kharabath,110,35.2,376
Panaji,2024,November,Kichdi,115,34.5,142
Panaji,2024,November,Sagu Dosa,65,22.1,210
Panaji,2024,November,Benne Dosa,40,13.6,189
Panaji,2024,November,Veg Biryani,45,13.95,255
Panaji,2024,November,Tamarind Rice,55,18.15,434
Panaji,2024,November,Palak Dosa,50,15.0,24
Panaji,2024,November,Coconut Rice,95,30.4,49
Panaji,2024,November,Bun Dosa,100,31.0,419
Panaji,2024,November,Dahi Vada,145,44.95,491
Panaji,2024,November,Veg Sandwich,135,45.9,275
Panaji,2024,November,Tea,55,17.6,351
Panaji,2024,November,Coffee,95,31.35,359
Panaji,2024,November,Filter Coffee,130,42.9,267
Panaji,2024,November,Butter Dosa,85,25.5,25
Panaji,2024,November,Plain Dosa,80,25.6,117
Panaji,2024,November,Cheese Dosa,85,26.35,299
Panaji,2024,November,Garlic Dosa,90,27.9,356
Panaji,2024,November,Mysore Masala,50,15.0,283
Panaji,2024,November,Ghee Mysore Dosa,85,28.9,313
Panaji,2024,November,Podi Idli,50,17.0,117
Panaji,2024,November,Mini Idli,50,15.0,276
Panaji,2024,November,Idli Vada Combo,130,40.3,459
Panaji,2024,November,Dosa Vada Combo,50,17.0,375
Panaji,2024,November,Upma Pesarattu Combo,140,44.8,355
Panaji,2024,November,South Indian Meals,55,16.5,412
Panaji,2024,November,Veg Meals,90,27.9,128
Panaji,2024,November,Thali,130,42.9,432
Panaji,2024,November,Chapati,75,24.75,131
Panaji,2024,November,Phulka,130,40.3,148
Panaji,2024,November,Veg Curry,95,31.35,72
Panaji,2024,November,Dal Fry,125,38.75,317
Panaji,2024,November,Sambar,110,35.2,55
Panaji,2024,November,Rasam,55,17.6,67
Panaji,2024,November,Curd,100,32.0,137
Panaji,2024,November,Buttermilk,60,19.2,102
Panaji,2024,November,Lassi,105,32.55,335
Panaji,2024,November,Fresh Juice,40,12.4,115
Panaji,2024,November,Mango Lassi,140,43.4,217
Panaji,2024,November,Sweet Lassi,150,49.5,252
Panaji,2024,November,Jeera Rice,120,36.0,376
Panaji,2024,November,Boiled Rice,45,13.95,120
Panaji,2024,November,Steamed Veg,75,23.25,89
Panaji,2024,November,Veg Salad,45,14.4,431
Panaji,2024,November,Papad,110,34.1,124
Panaji,2024,November,Pickle,40,12.0,352
Panaji,2024,November,Chutney,75,24.0,28
Panaji,2024,November,Sambar Vada,140,47.6,156
Panaji,2024,November,Coconut Chutney,100,33.0,353
Panaji,2024,November,Mint Chutney,50,17.0,393
Panaji,2024,November,Tomato Chutney,95,30.4,471
Panaji,2024,November,Ginger Tea,135,44.55,325
Panaji,2024,November,Masala Tea,105,32.55,84
Panaji,2024,November,Lemon Tea,75,24.75,169
Panaji,2024,November,Soup,100,34.0,294
Panaji,2024,November,Tomato Soup,90,29.7,405
Panaji,2024,November,Veg Soup,95,31.35,323
Panaji,2024,November,Sweet Pongal,70,23.1,103
Panaji,2024,November,Dry Fruit Halwa,50,15.5,208
Panaji,2024,November,Gulab Jamun,65,20.15,362
Panaji,2024,November,Kesari,95,29.45,102
Panaji,2024,November,Payasam,40,13.2,397
Panaji,2024,December,Idli,80,25.6,425
Panaji,2024,December,Vada,145,44.95,268
Panaji,2024,December,Dosa,150,46.5,295
Panaji,2024,December,Masala Dosa,75,24.0,56
Panaji,2024,December,Onion Dosa,70,22.4,392
Panaji,2024,December,Set Dosa,60,19.8,362
Panaji,2024,December,Rava Dosa,90,30.6,451
Panaji,2024,December,Paneer Dosa,65,21.45,65
Panaji,2024,December,Ghee Roast,110,33.0,475
Panaji,2024,December,Uttapam,125,41.25,138
Panaji,2024,December,Onion Uttapam,40,13.6,416
Panaji,2024,December,Tomato Uttapam,45,14.85,88
Panaji,2024,December,Pongal,55,18.15,258
Panaji,2024,December,Upma,80,26.4,31
Panaji,2024,December,Poori Bhaji,115,37.95,262
Panaji,2024,December,Kesari Bath,120,40.8,364
Panaji,2024,December,Mini Tiffin,130,44.2,143
Panaji,2024,December,Ghee Idli,65,21.45,263
Panaji,2024,December,Ragi Dosa,45,14.4,107
Panaji,2024,December,Neer Dosa,135,40.5,51
Panaji,2024,December,Appam,140,46.2,54
Panaji,2024,December,Idiappam,125,38.75,386
Panaji,2024,December,Steamed Rice,85,28.05,66
Panaji,2024,December,Lemon Rice,65,20.15,281
Panaji,2024,December,Tomato Rice,115,35.65,59
Panaji,2024,December,Curd Rice,50,16.5,376
Panaji,2024,December,Sambar Rice,140,47.6,329
Panaji,2024,December,Bisibele Bath,140,46.2,419
Panaji,2024,December,Veg Pulao,115,37.95,105
Panaji,2024,December,Veg Kurma,150,49.5,57
Panaji,2024,December,Chapati Kurma,75,24.0,105
Panaji,2024,December,Parotta,120,39.6,337
Panaji,2024,December,Kothu Parotta,95,30.4,367
Panaji,2024,December,Chole Batura,55,18.15,302
Panaji,2024,December,Bhature,115,35.65,255
Panaji,2024,December,Pesarattu,50,16.5,252
Panaji,2024,December,Rava Idli,140,46.2,476
Panaji,2024,December,Medu Vada,65,20.15,477
Panaji,2024,December,Kharabath,110,35.2,69
Panaji,2024,December,Kichdi,115,39.1,168
Panaji,2024,December,Sagu Dosa,65,20.8,199
Panaji,2024,December,Benne Dosa,40,12.0,33
Panaji,2024,December,Veg Biryani,45,13.95,306
Panaji,2024,December,Tamarind Rice,55,17.6,105
Panaji,2024,December,Palak Dosa,50,17.0,282
Panaji,2024,December,Coconut Rice,95,29.45,113
Panaji,2024,December,Bun Dosa,100,32.0,126
Panaji,2024,December,Dahi Vada,145,49.3,46
Panaji,2024,December,Veg Sandwich,135,45.9,259
Panaji,2024,December,Tea,55,18.15,498
Panaji,2024,December,Coffee,95,30.4,292
Panaji,2024,December,Filter Coffee,130,40.3,454
Panaji,2024,December,Butter Dosa,85,28.05,56
Panaji,2024,December,Plain Dosa,80,24.0,455
Panaji,2024,December,Cheese Dosa,85,27.2,467
Panaji,2024,December,Garlic Dosa,90,29.7,410
Panaji,2024,December,Mysore Masala,50,16.0,324
Panaji,2024,December,Ghee Mysore Dosa,85,27.2,212
Panaji,2024,December,Podi Idli,50,16.5,346
Panaji,2024,December,Mini Idli,50,16.0,377
Panaji,2024,December,Idli Vada Combo,130,41.6,46
Panaji,2024,December,Dosa Vada Combo,50,15.5,128
Panaji,2024,December,Upma Pesarattu Combo,140,46.2,184
Panaji,2024,December,South Indian Meals,55,16.5,118
Panaji,2024,December,Veg Meals,90,27.9,400
Panaji,2024,December,Thali,130,41.6,364
Panaji,2024,December,Chapati,75,23.25,286
Panaji,2024,December,Phulka,130,44.2,320
Panaji,2024,December,Veg Curry,95,31.35,495
Panaji,2024,December,Dal Fry,125,41.25,259
Panaji,2024,December,Sambar,110,37.4,413
Panaji,2024,December,Rasam,55,17.05,241
Panaji,2024,December,Curd,100,33.0,370
Panaji,2024,December,Buttermilk,60,19.8,385
Panaji,2024,December,Lassi,105,34.65,420
Panaji,2024,December,Fresh Juice,40,12.4,187
Panaji,2024,December,Mango Lassi,140,46.2,72
Panaji,2024,December,Sweet Lassi,150,49.5,175
Panaji,2024,December,Jeera Rice,120,36.0,196
Panaji,2024,December,Boiled Rice,45,13.95,370
Panaji,2024,December,Steamed Veg,75,23.25,235
Panaji,2024,December,Veg Salad,45,13.5,250
Panaji,2024,December,Papad,110,35.2,222
Panaji,2024,December,Pickle,40,13.2,282
Panaji,2024,December,Chutney,75,23.25,322
Panaji,2024,December,Sambar Vada,140,43.4,141
Panaji,2024,December,Coconut Chutney,100,32.0,98
Panaji,2024,December,Mint Chutney,50,15.5,154
Panaji,2024,December,Tomato Chutney,95,31.35,476
Panaji,2024,December,Ginger Tea,135,44.55,481
Panaji,2024,December,Masala Tea,105,35.7,135
Panaji,2024,December,Lemon Tea,75,22.5,204
Panaji,2024,December,Soup,100,33.0,105
Panaji,2024,December,Tomato Soup,90,27.9,349
Panaji,2024,December,Veg Soup,95,30.4,130
Panaji,2024,December,Sweet Pongal,70,23.1,410
Panaji,2024,December,Dry Fruit Halwa,50,16.5,132
Panaji,2024,December,Gulab Jamun,65,21.45,42
Panaji,2024,December,Kesari,95,30.4,388
Panaji,2024,December,Payasam,40,12.8,99
Porvorim,2022,January,Idli,80,26.4,143
Porvorim,2022,January,Vada,145,44.95,197
Porvorim,2022,January,Dosa,150,48.0,153
Porvorim,2022,January,Masala Dosa,75,24.0,44
Porvorim,2022,January,Onion Dosa,70,23.1,252
Porvorim,2022,January,Set Dosa,60,19.2,173
Porvorim,2022,January,Rava Dosa,90,28.8,333
Porvorim,2022,January,Paneer Dosa,65,20.15,408
Porvorim,2022,January,Ghee Roast,110,36.3,228
Porvorim,2022,January,Uttapam,125,41.25,100
Porvorim,2022,January,Onion Uttapam,40,13.2,179
Porvorim,2022,January,Tomato Uttapam,45,15.3,290
Porvorim,2022,January,Pongal,55,18.7,77
Porvorim,2022,January,Upma,80,24.8,454
Porvorim,2022,January,Poori Bhaji,115,35.65,271
Porvorim,2022,January,Kesari Bath,120,36.0,357
Porvorim,2022,January,Mini Tiffin,130,44.2,328
Porvorim,2022,January,Ghee Idli,65,22.1,315
Porvorim,2022,January,Ragi Dosa,45,13.95,417
Porvorim,2022,January,Neer Dosa,135,41.85,443
Porvorim,2022,January,Appam,140,43.4,143
Porvorim,2022,January,Idiappam,125,41.25,73
Porvorim,2022,January,Steamed Rice,85,26.35,22
Porvorim,2022,January,Lemon Rice,65,21.45,481
Porvorim,2022,January,Tomato Rice,115,37.95,472
Porvorim,2022,January,Curd Rice,50,16.0,453
Porvorim,2022,January,Sambar Rice,140,42.0,446
Porvorim,2022,January,Bisibele Bath,140,44.8,343
Porvorim,2022,January,Veg Pulao,115,37.95,223
Porvorim,2022,January,Veg Kurma,150,49.5,174
Porvorim,2022,January,Chapati Kurma,75,24.75,314
Porvorim,2022,January,Parotta,120,39.6,202
Porvorim,2022,January,Kothu Parotta,95,31.35,197
Porvorim,2022,January,Chole Batura,55,18.15,387
Porvorim,2022,January,Bhature,115,34.5,447
Porvorim,2022,January,Pesarattu,50,17.0,433
Porvorim,2022,January,Rava Idli,140,43.4,424
Porvorim,2022,January,Medu Vada,65,20.8,202
Porvorim,2022,January,Kharabath,110,34.1,43
Porvorim,2022,January,Kichdi,115,37.95,413
Porvorim,2022,January,Sagu Dosa,65,22.1,365
Porvorim,2022,January,Benne Dosa,40,12.0,457
Porvorim,2022,January,Veg Biryani,45,14.85,93
Porvorim,2022,January,Tamarind Rice,55,17.6,322
Porvorim,2022,January,Palak Dosa,50,17.0,82
Porvorim,2022,January,Coconut Rice,95,29.45,370
Porvorim,2022,January,Bun Dosa,100,32.0,277
Porvorim,2022,January,Dahi Vada,145,44.95,46
Porvorim,2022,January,Veg Sandwich,135,45.9,96
Porvorim,2022,January,Tea,55,16.5,63
Porvorim,2022,January,Coffee,95,29.45,285
Porvorim,2022,January,Filter Coffee,130,41.6,293
Porvorim,2022,January,Butter Dosa,85,26.35,83
Porvorim,2022,January,Plain Dosa,80,26.4,157
Porvorim,2022,January,Cheese Dosa,85,28.05,222
Porvorim,2022,January,Garlic Dosa,90,29.7,352
Porvorim,2022,January,Mysore Masala,50,16.5,307
Porvorim,2022,January,Ghee Mysore Dosa,85,28.05,308
Porvorim,2022,January,Podi Idli,50,17.0,400
Porvorim,2022,January,Mini Idli,50,17.0,197
Porvorim,2022,January,Idli Vada Combo,130,40.3,165
Porvorim,2022,January,Dosa Vada Combo,50,15.5,100
Porvorim,2022,January,Upma Pesarattu Combo,140,46.2,332
Porvorim,2022,January,South Indian Meals,55,18.15,386
Porvorim,2022,January,Veg Meals,90,27.9,54
Porvorim,2022,January,Thali,130,40.3,346
Porvorim,2022,January,Chapati,75,24.0,260
Porvorim,2022,January,Phulka,130,41.6,167
Porvorim,2022,January,Veg Curry,95,32.3,280
Porvorim,2022,January,Dal Fry,125,42.5,93
Porvorim,2022,January,Sambar,110,34.1,28
Porvorim,2022,January,Rasam,55,18.7,206
Porvorim,2022,January,Curd,100,31.0,362
Porvorim,2022,January,Buttermilk,60,19.8,419
Porvorim,2022,January,Lassi,105,34.65,433
Porvorim,2022,January,Fresh Juice,40,13.2,314
Porvorim,2022,January,Mango Lassi,140,44.8,434
Porvorim,2022,January,Sweet Lassi,150,49.5,128
Porvorim,2022,January,Jeera Rice,120,38.4,353
Porvorim,2022,January,Boiled Rice,45,14.4,426
Porvorim,2022,January,Steamed Veg,75,23.25,136
Porvorim,2022,January,Veg Salad,45,14.85,445
Porvorim,2022,January,Papad,110,36.3,45
Porvorim,2022,January,Pickle,40,12.0,442
Porvorim,2022,January,Chutney,75,25.5,211
Porvorim,2022,January,Sambar Vada,140,43.4,250
Porvorim,2022,January,Coconut Chutney,100,32.0,386
Porvorim,2022,January,Mint Chutney,50,15.5,164
Porvorim,2022,January,Tomato Chutney,95,29.45,35
Porvorim,2022,January,Ginger Tea,135,41.85,396
Porvorim,2022,January,Masala Tea,105,34.65,370
Porvorim,2022,January,Lemon Tea,75,24.75,425
Porvorim,2022,January,Soup,100,33.0,376
Porvorim,2022,January,Tomato Soup,90,28.8,405
Porvorim,2022,January,Veg Soup,95,30.4,34
Porvorim,2022,January,Sweet Pongal,70,21.7,375
Porvorim,2022,January,Dry Fruit Halwa,50,17.0,90
Porvorim,2022,January,Gulab Jamun,65,20.8,466
Porvorim,2022,January,Kesari,95,31.35,49
Porvorim,2022,January,Payasam,40,13.6,377
Porvorim,2022,February,Idli,80,25.6,493
Porvorim,2022,February,Vada,145,47.85,25
Porvorim,2022,February,Dosa,150,48.0,247
Porvorim,2022,February,Masala Dosa,75,23.25,74
Porvorim,2022,February,Onion Dosa,70,23.1,244
Porvorim,2022,February,Set Dosa,60,19.2,322
Porvorim,2022,February,Rava Dosa,90,27.9,320
Porvorim,2022,February,Paneer Dosa,65,22.1,167
Porvorim,2022,February,Ghee Roast,110,35.2,476
Porvorim,2022,February,Uttapam,125,38.75,429
Porvorim,2022,February,Onion Uttapam,40,13.2,327
Porvorim,2022,February,Tomato Uttapam,45,14.85,256
Porvorim,2022,February,Pongal,55,18.15,462
Porvorim,2022,February,Upma,80,24.8,96
Porvorim,2022,February,Poori Bhaji,115,37.95,334
Porvorim,2022,February,Kesari Bath,120,38.4,72
Porvorim,2022,February,Mini Tiffin,130,39.0,376
Porvorim,2022,February,Ghee Idli,65,19.5,476
Porvorim,2022,February,Ragi Dosa,45,13.95,334
Porvorim,2022,February,Neer Dosa,135,40.5,270
Porvorim,2022,February,Appam,140,47.6,252
Porvorim,2022,February,Idiappam,125,41.25,338
Porvorim,2022,February,Steamed Rice,85,25.5,434
Porvorim,2022,February,Lemon Rice,65,20.8,158
Porvorim,2022,February,Tomato Rice,115,36.8,481
Porvorim,2022,February,Curd Rice,50,15.5,458
Porvorim,2022,February,Sambar Rice,140,46.2,47
Porvorim,2022,February,Bisibele Bath,140,46.2,399
Porvorim,2022,February,Veg Pulao,115,34.5,171
Porvorim,2022,February,Veg Kurma,150,46.5,379
Porvorim,2022,February,Chapati Kurma,75,24.75,116
Porvorim,2022,February,Parotta,120,37.2,465
Porvorim,2022,February,Kothu Parotta,95,30.4,326
Porvorim,2022,February,Chole Batura,55,18.15,294
Porvorim,2022,February,Bhature,115,34.5,70
Porvorim,2022,February,Pesarattu,50,16.0,371
Porvorim,2022,February,Rava Idli,140,46.2,262
Porvorim,2022,February,Medu Vada,65,20.15,367
Porvorim,2022,February,Kharabath,110,34.1,72
Porvorim,2022,February,Kichdi,115,36.8,221
Porvorim,2022,February,Sagu Dosa,65,20.8,131
Porvorim,2022,February,Benne Dosa,40,12.0,220
Porvorim,2022,February,Veg Biryani,45,14.4,175
Porvorim,2022,February,Tamarind Rice,55,18.15,100
Porvorim,2022,February,Palak Dosa,50,15.5,465
Porvorim,2022,February,Coconut Rice,95,28.5,118
Porvorim,2022,February,Bun Dosa,100,31.0,103
Porvorim,2022,February,Dahi Vada,145,49.3,235
Porvorim,2022,February,Veg Sandwich,135,41.85,444
Porvorim,2022,February,Tea,55,17.05,191
Porvorim,2022,February,Coffee,95,31.35,383
Porvorim,2022,February,Filter Coffee,130,42.9,30
Porvorim,2022,February,Butter Dosa,85,25.5,446
Porvorim,2022,February,Plain Dosa,80,25.6,424
Porvorim,2022,February,Cheese Dosa,85,25.5,205
Porvorim,2022,February,Garlic Dosa,90,30.6,333
Porvorim,2022,February,Mysore Masala,50,16.0,206
Porvorim,2022,February,Ghee Mysore Dosa,85,25.5,158
Porvorim,2022,February,Podi Idli,50,16.5,290
Porvorim,2022,February,Mini Idli,50,16.5,400
Porvorim,2022,February,Idli Vada Combo,130,44.2,317
Porvorim,2022,February,Dosa Vada Combo,50,15.5,404
Porvorim,2022,February,Upma Pesarattu Combo,140,43.4,361
Porvorim,2022,February,South Indian Meals,55,17.05,81
Porvorim,2022,February,Veg Meals,90,29.7,174
Porvorim,2022,February,Thali,130,40.3,323
Porvorim,2022,February,Chapati,75,23.25,105
Porvorim,2022,February,Phulka,130,41.6,202
Porvorim,2022,February,Veg Curry,95,31.35,34
Porvorim,2022,February,Dal Fry,125,41.25,106
Porvorim,2022,February,Sambar,110,35.2,51
Porvorim,2022,February,Rasam,55,17.6,203
Porvorim,2022,February,Curd,100,31.0,172
Porvorim,2022,February,Buttermilk,60,18.0,286
Porvorim,2022,February,Lassi,105,34.65,77
Porvorim,2022,February,Fresh Juice,40,12.8,423
Porvorim,2022,February,Mango Lassi,140,44.8,385
Porvorim,2022,February,Sweet Lassi,150,49.5,412
Porvorim,2022,February,Jeera Rice,120,38.4,297
Porvorim,2022,February,Boiled Rice,45,14.85,41
Porvorim,2022,February,Steamed Veg,75,24.75,312
Porvorim,2022,February,Veg Salad,45,14.85,486
Porvorim,2022,February,Papad,110,34.1,141
Porvorim,2022,February,Pickle,40,12.4,305
Porvorim,2022,February,Chutney,75,25.5,425
Porvorim,2022,February,Sambar Vada,140,46.2,379
Porvorim,2022,February,Coconut Chutney,100,32.0,132
Porvorim,2022,February,Mint Chutney,50,15.5,76
Porvorim,2022,February,Tomato Chutney,95,31.35,324
Porvorim,2022,February,Ginger Tea,135,40.5,464
Porvorim,2022,February,Masala Tea,105,31.5,169
Porvorim,2022,February,Lemon Tea,75,25.5,121
Porvorim,2022,February,Soup,100,31.0,447
Porvorim,2022,February,Tomato Soup,90,30.6,433
Porvorim,2022,February,Veg Soup,95,31.35,413
Porvorim,2022,February,Sweet Pongal,70,23.1,208
Porvorim,2022,February,Dry Fruit Halwa,50,16.5,326
Porvorim,2022,February,Gulab Jamun,65,21.45,277
Porvorim,2022,February,Kesari,95,31.35,197
Porvorim,2022,February,Payasam,40,12.8,472
Porvorim,2022,March,Idli,80,25.6,373
Porvorim,2022,March,Vada,145,43.5,407
Porvorim,2022,March,Dosa,150,51.0,481
Porvorim,2022,March,Masala Dosa,75,24.0,466
Porvorim,2022,March,Onion Dosa,70,22.4,318
Porvorim,2022,March,Set Dosa,60,19.8,155
Porvorim,2022,March,Rava Dosa,90,27.0,299
Porvorim,2022,March,Paneer Dosa,65,20.8,486
Porvorim,2022,March,Ghee Roast,110,35.2,86
Porvorim,2022,March,Uttapam,125,37.5,488
Porvorim,2022,March,Onion Uttapam,40,13.2,152
Porvorim,2022,March,Tomato Uttapam,45,13.95,184
Porvorim,2022,March,Pongal,55,16.5,77
Porvorim,2022,March,Upma,80,26.4,123
Porvorim,2022,March,Poori Bhaji,115,39.1,249
Porvorim,2022,March,Kesari Bath,120,39.6,467
Porvorim,2022,March,Mini Tiffin,130,40.3,29
Porvorim,2022,March,Ghee Idli,65,20.8,407
Porvorim,2022,March,Ragi Dosa,45,13.95,197
Porvorim,2022,March,Neer Dosa,135,44.55,261
Porvorim,2022,March,Appam,140,46.2,194
Porvorim,2022,March,Idiappam,125,38.75,398
Porvorim,2022,March,Steamed Rice,85,27.2,347
Porvorim,2022,March,Lemon Rice,65,20.8,176
Porvorim,2022,March,Tomato Rice,115,35.65,446
Porvorim,2022,March,Curd Rice,50,16.5,127
Porvorim,2022,March,Sambar Rice,140,46.2,253
Porvorim,2022,March,Bisibele Bath,140,47.6,90
Porvorim,2022,March,Veg Pulao,115,36.8,417
Porvorim,2022,March,Veg Kurma,150,46.5,494
Porvorim,2022,March,Chapati Kurma,75,23.25,479
Porvorim,2022,March,Parotta,120,39.6,99
Porvorim,2022,March,Kothu Parotta,95,30.4,466
Porvorim,2022,March,Chole Batura,55,18.15,222
Porvorim,2022,March,Bhature,115,36.8,215
Porvorim,2022,March,Pesarattu,50,17.0,24
Porvorim,2022,March,Rava Idli,140,44.8,391
Porvorim,2022,March,Medu Vada,65,21.45,388
Porvorim,2022,March,Kharabath,110,36.3,179
Porvorim,2022,March,Kichdi,115,34.5,147
Porvorim,2022,March,Sagu Dosa,65,20.8,174
Porvorim,2022,March,Benne Dosa,40,12.0,455
Porvorim,2022,March,Veg Biryani,45,14.85,417
Porvorim,2022,March,Tamarind Rice,55,16.5,310
Porvorim,2022,March,Palak Dosa,50,15.5,456
Porvorim,2022,March,Coconut Rice,95,28.5,494
Porvorim,2022,March,Bun Dosa,100,33.0,237
Porvorim,2022,March,Dahi Vada,145,49.3,327
Porvorim,2022,March,Veg Sandwich,135,44.55,493
Porvorim,2022,March,Tea,55,18.7,169
Porvorim,2022,March,Coffee,95,30.4,152
Porvorim,2022,March,Filter Coffee,130,44.2,46
Porvorim,2022,March,Butter Dosa,85,26.35,206
Porvorim,2022,March,Plain Dosa,80,26.4,352
Porvorim,2022,March,Cheese Dosa,85,28.9,347
Porvorim,2022,March,Garlic Dosa,90,27.9,83
Porvorim,2022,March,Mysore Masala,50,15.5,272
Porvorim,2022,March,Ghee Mysore Dosa,85,27.2,70
Porvorim,2022,March,Podi Idli,50,15.0,349
Porvorim,2022,March,Mini Idli,50,16.0,154
Porvorim,2022,March,Idli Vada Combo,130,44.2,124
Porvorim,2022,March,Dosa Vada Combo,50,16.0,371
Porvorim,2022,March,Upma Pesarattu Combo,140,43.4,370
Porvorim,2022,March,South Indian Meals,55,17.05,96
Porvorim,2022,March,Veg Meals,90,30.6,402
Porvorim,2022,March,Thali,130,41.6,50
Porvorim,2022,March,Chapati,75,23.25,399
Porvorim,2022,March,Phulka,130,41.6,179
Porvorim,2022,March,Veg Curry,95,28.5,270
Porvorim,2022,March,Dal Fry,125,40.0,176
Porvorim,2022,March,Sambar,110,36.3,436
Porvorim,2022,March,Rasam,55,17.6,337
Porvorim,2022,March,Curd,100,34.0,491
Porvorim,2022,March,Buttermilk,60,20.4,236
Porvorim,2022,March,Lassi,105,33.6,211
Porvorim,2022,March,Fresh Juice,40,12.8,93
Porvorim,2022,March,Mango Lassi,140,46.2,421
Porvorim,2022,March,Sweet Lassi,150,45.0,295
Porvorim,2022,March,Jeera Rice,120,39.6,312
Porvorim,2022,March,Boiled Rice,45,14.85,254
Porvorim,2022,March,Steamed Veg,75,22.5,175
Porvorim,2022,March,Veg Salad,45,13.5,427
Porvorim,2022,March,Papad,110,34.1,303
Porvorim,2022,March,Pickle,40,13.2,185
Porvorim,2022,March,Chutney,75,23.25,254
Porvorim,2022,March,Sambar Vada,140,46.2,309
Porvorim,2022,March,Coconut Chutney,100,33.0,123
Porvorim,2022,March,Mint Chutney,50,15.5,106
Porvorim,2022,March,Tomato Chutney,95,29.45,81
Porvorim,2022,March,Ginger Tea,135,44.55,224
Porvorim,2022,March,Masala Tea,105,32.55,394
Porvorim,2022,March,Lemon Tea,75,25.5,267
Porvorim,2022,March,Soup,100,31.0,496
Porvorim,2022,March,Tomato Soup,90,27.9,235
Porvorim,2022,March,Veg Soup,95,28.5,405
Porvorim,2022,March,Sweet Pongal,70,21.7,281
Porvorim,2022,March,Dry Fruit Halwa,50,15.5,100
Porvorim,2022,March,Gulab Jamun,65,20.8,276
Porvorim,2022,March,Kesari,95,29.45,350
Porvorim,2022,March,Payasam,40,12.4,72
Porvorim,2022,April,Idli,80,26.4,115
Porvorim,2022,April,Vada,145,43.5,224
Porvorim,2022,April,Dosa,150,48.0,291
Porvorim,2022,April,Masala Dosa,75,23.25,241
Porvorim,2022,April,Onion Dosa,70,23.1,326
Porvorim,2022,April,Set Dosa,60,18.6,346
Porvorim,2022,April,Rava Dosa,90,28.8,46
Porvorim,2022,April,Paneer Dosa,65,20.15,342
Porvorim,2022,April,Ghee Roast,110,35.2,380
Porvorim,2022,April,Uttapam,125,41.25,373
Porvorim,2022,April,Onion Uttapam,40,12.4,174
Porvorim,2022,April,Tomato Uttapam,45,14.4,432
Porvorim,2022,April,Pongal,55,17.6,93
Porvorim,2022,April,Upma,80,24.8,365
Porvorim,2022,April,Poori Bhaji,115,35.65,495
Porvorim,2022,April,Kesari Bath,120,38.4,273
Porvorim,2022,April,Mini Tiffin,130,42.9,119
Porvorim,2022,April,Ghee Idli,65,21.45,45
Porvorim,2022,April,Ragi Dosa,45,13.5,216
Porvorim,2022,April,Neer Dosa,135,44.55,139
Porvorim,2022,April,Appam,140,44.8,175
Porvorim,2022,April,Idiappam,125,37.5,253
Porvorim,2022,April,Steamed Rice,85,27.2,278
Porvorim,2022,April,Lemon Rice,65,20.8,294
Porvorim,2022,April,Tomato Rice,115,34.5,336
Porvorim,2022,April,Curd Rice,50,17.0,432
Porvorim,2022,April,Sambar Rice,140,47.6,126
Porvorim,2022,April,Bisibele Bath,140,47.6,437
Porvorim,2022,April,Veg Pulao,115,37.95,402
Porvorim,2022,April,Veg Kurma,150,48.0,463
Porvorim,2022,April,Chapati Kurma,75,23.25,224
Porvorim,2022,April,Parotta,120,37.2,197
Porvorim,2022,April,Kothu Parotta,95,28.5,186
Porvorim,2022,April,Chole Batura,55,17.6,29
Porvorim,2022,April,Bhature,115,39.1,192
Porvorim,2022,April,Pesarattu,50,16.0,417
Porvorim,2022,April,Rava Idli,140,43.4,373
Porvorim,2022,April,Medu Vada,65,20.8,83
Porvorim,2022,April,Kharabath,110,35.2,368
Porvorim,2022,April,Kichdi,115,37.95,190
Porvorim,2022,April,Sagu Dosa,65,22.1,63
Porvorim,2022,April,Benne Dosa,40,12.4,93
Porvorim,2022,April,Veg Biryani,45,15.3,479
Porvorim,2022,April,Tamarind Rice,55,17.6,280
Porvorim,2022,April,Palak Dosa,50,17.0,419
Porvorim,2022,April,Coconut Rice,95,31.35,124
Porvorim,2022,April,Bun Dosa,100,30.0,223
Porvorim,2022,April,Dahi Vada,145,46.4,174
Porvorim,2022,April,Veg Sandwich,135,40.5,492
Porvorim,2022,April,Tea,55,18.15,93
Porvorim,2022,April,Coffee,95,30.4,172
Porvorim,2022,April,Filter Coffee,130,44.2,324
Porvorim,2022,April,Butter Dosa,85,28.9,383
Porvorim,2022,April,Plain Dosa,80,26.4,498
Porvorim,2022,April,Cheese Dosa,85,28.05,423
Porvorim,2022,April,Garlic Dosa,90,28.8,51
Porvorim,2022,April,Mysore Masala,50,17.0,244
Porvorim,2022,April,Ghee Mysore Dosa,85,26.35,267
Porvorim,2022,April,Podi Idli,50,16.0,171
