Date,Location,Total Sales,Swiggy,Zomato,Card Sales,UPI,Dineout,Zomato Pro,Expenses,Expected Cash Sales,Actual Cash Sales,Year,Month
23-01-2025 00:00,Panaji,168194,25137,31117,10500,18620,4527,3219,6978,68096,67992,2025,January
23-01-2025 00:00,Porvorim,168249,29438,30565,6080,14347,2895,4686,9697,70541,70741,2025,January
23-01-2025 00:00,Siolim,121877,34458,39176,8993,9062,1030,3431,9829,15898,15691,2025,January
24-01-2025 00:00,Baga,167595,28940,30827,8232,12080,4269,3352,7245,72650,72738,2025,January
24-01-2025 00:00,KTC,113886,27571,37430,18047,9387,3853,3667,7539,6392,5824,2025,January
24-01-2025 00:00,Khorlim,152985,27362,36299,17597,15730,1302,1490,9324,43881,44732,2025,January
24-01-2025 00:00,Margao,151193,28189,32491,11129,7364,4765,2162,5550,59543,60450,2025,January
24-01-2025 00:00,Panaji,126749,30300,34480,17024,8097,3776,3970,6407,22695,22600,2025,January
24-01-2025 00:00,Porvorim,115628,31743,37030,8136,19760,2916,1219,6110,8714,8420,2025,January
24-01-2025 00:00,Siolim,137028,26415,36890,11948,12104,1282,1448,8324,38617,39428,2025,January
25-01-2025 00:00,Baga,185769,34160,39942,8350,18345,4016,4690,7102,69164,68541,2025,January
25-01-2025 00:00,KTC,120039,32509,37013,14387,8062,1043,3375,6530,17120,16355,2025,January
25-01-2025 00:00,Khorlim,144282,34117,32384,10797,8944,2993,3752,8025,43270,42943,2025,January
25-01-2025 00:00,Margao,166947,33704,33595,17994,18440,4333,1797,5560,51524,51820,2025,January
25-01-2025 00:00,Panaji,151067,26610,35253,19367,14054,1259,4069,5961,44494,44623,2025,January
25-01-2025 00:00,Porvorim,171510,28778,30922,14815,16605,4937,2360,7739,65354,65487,2025,January
25-01-2025 00:00,Siolim,146012,28456,33329,12870,7982,2917,1105,6199,53154,53572,2025,January
26-01-2025 00:00,Baga,122193,33245,33647,8042,14021,3390,4873,8762,16213,15748,2025,January
26-01-2025 00:00,KTC,122000,26631,34784,14823,14040,4924,2212,5276,19310,18925,2025,January
26-01-2025 00:00,Khorlim,121657,27031,32770,8509,8639,1720,2097,7520,33371,33675,2025,January
26-01-2025 00:00,Margao,157853,27020,30326,7640,19779,2132,1247,5896,63813,63405,2025,January
26-01-2025 00:00,Panaji,173852,26675,37885,18575,13411,2662,2156,7314,65174,65514,2025,January
26-01-2025 00:00,Porvorim,170852,28467,34457,19926,12947,1108,4283,9259,60405,60480,2025,January
26-01-2025 00:00,Siolim,162777,30821,30896,7890,9038,3007,2016,8844,70265,69342,2025,January
27-01-2025 00:00,Baga,128713,29393,38673,10768,11038,2730,3013,7884,25214,25338,2025,January
27-01-2025 00:00,KTC,148014,32511,35482,5633,19535,1638,3363,5017,44835,44630,2025,January
27-01-2025 00:00,Khorlim,123090,28979,31328,16428,5440,2748,3822,7551,26794,26582,2025,January
27-01-2025 00:00,Margao,119263,31304,31182,13206,11134,4228,2101,9380,16728,17567,2025,January
27-01-2025 00:00,Panaji,177390,31789,34510,8510,13725,3424,4998,5812,74622,74848,2025,January
27-01-2025 00:00,Porvorim,109095,33563,31342,18742,7371,1618,2655,9831,3973,4686,2025,January
27-01-2025 00:00,Siolim,130473,29717,37566,19522,13796,4367,3747,9968,11790,12540,2025,January
28-01-2025 00:00,Baga,108406,31649,34211,16926,6050,4545,4794,5867,4364,3989,2025,January
28-01-2025 00:00,KTC,171032,27412,32940,6121,15807,3038,3519,5903,76292,76960,2025,January
28-01-2025 00:00,Khorlim,197161,25387,35786,9763,6468,1123,1445,5567,111622,111589,2025,January
28-01-2025 00:00,Margao,126026,34982,34933,10979,18487,4719,2034,7854,12038,12305,2025,January
28-01-2025 00:00,Panaji,160860,33581,34193,18374,19123,2250,2430,5608,45301,45657,2025,January
28-01-2025 00:00,Porvorim,181048,26412,35405,5754,11804,3200,4170,8530,85773,84861,2025,January
28-01-2025 00:00,Siolim,111079,32762,32152,15960,7876,3495,2946,8423,7465,7630,2025,January
29-01-2025 00:00,Baga,180988,32888,30631,7618,17113,4436,1984,7306,79012,79115,2025,January
29-01-2025 00:00,KTC,123358,30879,36010,6719,18410,4971,2902,9148,14319,13359,2025,January
29-01-2025 00:00,Khorlim,134954,29906,38979,15565,19324,1109,4980,6612,18479,17680,2025,January
29-01-2025 00:00,Margao,163527,31029,38245,6171,9544,2026,1834,9144,65534,66053,2025,January
29-01-2025 00:00,Panaji,143638,25323,32189,17899,11343,3169,2838,6955,43922,44101,2025,January
29-01-2025 00:00,Porvorim,169188,34208,34374,5005,13658,1852,2076,8676,69339,68542,2025,January
29-01-2025 00:00,Siolim,154861,26105,31518,19377,8950,2252,4262,9231,53166,53528,2025,January
30-01-2025 00:00,Baga,177780,34276,36332,8331,11155,1280,4354,8667,73385,73779,2025,January
30-01-2025 00:00,KTC,187599,34172,39317,14012,11063,3341,2463,8607,74624,74090,2025,January
30-01-2025 00:00,Khorlim,191680,32864,38533,18766,5789,3591,1217,5897,85023,85684,2025,January
30-01-2025 00:00,Margao,194620,27621,35687,15931,7648,4101,1223,6161,96248,96704,2025,January
30-01-2025 00:00,Panaji,110904,29374,35286,9901,10454,3147,3746,7536,11460,12303,2025,January
30-01-2025 00:00,Porvorim,113367,27231,39361,12406,9140,1647,4324,8289,10969,11579,2025,January
30-01-2025 00:00,Siolim,173983,30108,35909,18535,14333,1295,4107,9535,60161,60759,2025,January
31-01-2025 00:00,Baga,177914,33924,30845,14018,11120,1408,1897,9691,75011,74013,2025,January
31-01-2025 00:00,KTC,125683,26202,37845,19023,9174,4592,2592,6801,19454,19671,2025,January
31-01-2025 00:00,Khorlim,158534,32727,31233,7014,19836,2542,1457,9448,54277,54883,2025,January
31-01-2025 00:00,Margao,113470,29194,32306,5680,12425,1464,2572,6384,23445,23802,2025,January
31-01-2025 00:00,Panaji,138970,31276,32748,11503,16961,3455,4324,7871,30832,31774,2025,January
31-01-2025 00:00,Porvorim,117878,26165,33274,16492,10962,2085,4857,8006,16037,16283,2025,January
31-01-2025 00:00,Siolim,141348,28223,34910,5799,15749,3334,3602,5707,44024,43476,2025,January
01-02-2025 00:00,Baga,108996,25777,30329,12379,19528,1389,1632,8760,9202,8938,2025,February
01-02-2025 00:00,KTC,197190,33804,37660,16510,16569,1256,1019,7218,83154,84001,2025,February
01-02-2025 00:00,Khorlim,188542,29547,35957,11515,15730,2142,1839,7719,84093,83327,2025,February
01-02-2025 00:00,Margao,137871,34619,36869,13393,17487,3679,3682,7639,20503,20567,2025,February
01-02-2025 00:00,Panaji,163421,27194,32509,6589,16777,4716,2602,9947,63087,64028,2025,February
01-02-2025 00:00,Porvorim,135279,32607,32554,15674,16691,4237,3952,9854,19710,19509,2025,February
01-02-2025 00:00,Siolim,173271,33207,36928,16540,14807,1575,4089,6717,59408,59438,2025,February
02-02-2025 00:00,Baga,191016,32704,32685,6669,9723,1068,3437,5776,98954,98411,2025,February
02-02-2025 00:00,KTC,136536,31389,31189,18903,15706,2215,3691,6629,26814,26916,2025,February
02-02-2025 00:00,Khorlim,110240,30477,31893,10099,15767,3944,4304,5386,8370,9185,2025,February
02-02-2025 00:00,Margao,154816,33701,37278,12909,8944,2330,3957,5447,50250,50862,2025,February
02-02-2025 00:00,Panaji,152756,34563,34907,7258,12460,1312,3628,5062,53566,54350,2025,February
02-02-2025 00:00,Porvorim,171668,34714,39656,6090,5242,1580,1960,9603,72823,72576,2025,February
02-02-2025 00:00,Siolim,111314,26791,36296,18841,8317,4372,1085,8560,7052,7240,2025,February
03-02-2025 00:00,Baga,181132,30945,32968,8985,15758,2651,1844,9206,78775,78238,2025,February
03-02-2025 00:00,KTC,131733,32338,31661,12301,10164,1075,2510,5990,35694,35055,2025,February
03-02-2025 00:00,Khorlim,168285,34227,30192,15905,19173,4795,1369,9224,53400,52988,2025,February
03-02-2025 00:00,Margao,127058,26626,33950,6982,12587,4322,1659,8460,32472,32007,2025,February
03-02-2025 00:00,Panaji,197160,28633,34436,7750,17984,1700,3957,9817,92883,92600,2025,February
03-02-2025 00:00,Porvorim,169309,28439,31091,18759,13926,3625,3673,8463,61333,61609,2025,February
03-02-2025 00:00,Siolim,114400,30974,31899,16604,15527,1657,2457,9931,5351,6266,2025,February
04-02-2025 00:00,Baga,185190,30980,39350,6342,11770,2971,1238,8050,84489,83982,2025,February
04-02-2025 00:00,KTC,118668,27277,31920,12829,6816,4233,4914,6314,24365,24215,2025,February
04-02-2025 00:00,Khorlim,115567,34280,34552,19541,7572,4061,3931,5918,5712,5423,2025,February
04-02-2025 00:00,Margao,132028,29875,34946,9117,12201,3421,3013,5920,33535,33597,2025,February
04-02-2025 00:00,Panaji,102469,34846,35548,6550,9626,2903,4194,7992,810,1254,2025,February
04-02-2025 00:00,Porvorim,150642,32356,35059,17252,13680,3046,2053,8372,38824,38453,2025,February
04-02-2025 00:00,Siolim,145178,28383,36197,19400,14569,4488,2864,9824,29453,29478,2025,February
05-02-2025 00:00,Baga,188537,30125,32364,9673,16628,3988,3834,5047,86878,86917,2025,February
05-02-2025 00:00,KTC,184543,26809,39574,15852,5812,2552,1099,8114,84731,84960,2025,February
05-02-2025 00:00,Khorlim,128683,32012,36217,18980,17019,1937,2972,5837,13709,14071,2025,February
05-02-2025 00:00,Margao,139229,31856,38926,6874,8178,4774,3137,9348,36136,36232,2025,February
05-02-2025 00:00,Panaji,121485,34249,36692,5781,10940,1060,4871,8089,19803,20082,2025,February
05-02-2025 00:00,Porvorim,126832,30577,37892,11948,19931,1856,3263,9996,11369,11802,2025,February
05-02-2025 00:00,Siolim,168086,26585,35928,8668,7331,3645,2022,8087,75820,76088,2025,February
06-02-2025 00:00,Baga,130946,28227,30429,5074,10102,3834,1307,5020,46953,47214,2025,February
06-02-2025 00:00,KTC,113978,32982,36699,7427,18240,4183,2095,5464,6888,6360,2025,February
06-02-2025 00:00,Khorlim,137219,25393,32696,7096,7486,3518,4292,5446,51292,51303,2025,February
06-02-2025 00:00,Margao,145394,28841,35299,11559,9515,4276,3822,8382,43700,44023,2025,February
06-02-2025 00:00,Panaji,147794,31717,33811,7434,19162,2706,1750,7329,43885,43137,2025,February
06-02-2025 00:00,Porvorim,176400,28215,32342,9513,8114,2234,1645,8774,85563,85758,2025,February
06-02-2025 00:00,Siolim,173357,26055,32235,10221,18049,3034,3457,5294,75012,74369,2025,February
07-02-2025 00:00,Baga,127312,29662,36533,19507,5989,1781,4424,6586,22830,23160,2025,February
07-02-2025 00:00,KTC,149747,29840,35886,8259,19005,4418,3597,8946,39796,39956,2025,February
07-02-2025 00:00,Khorlim,119107,33481,32378,17999,7309,2876,3797,8613,12654,12509,2025,February
07-02-2025 00:00,Margao,111828,27512,32714,15321,14081,2040,1296,8570,10294,9722,2025,February
07-02-2025 00:00,Panaji,122022,33147,38667,19053,6476,1491,3279,9450,10459,10898,2025,February
07-02-2025 00:00,Porvorim,179177,33724,35339,15781,10119,3941,2609,9225,68439,68505,2025,February
07-02-2025 00:00,Siolim,186028,31147,33393,6059,5992,1437,2689,7932,97379,97244,2025,February
08-02-2025 00:00,Baga,134847,27314,31789,16745,8998,2141,3737,6206,37917,38377,2025,February
08-02-2025 00:00,KTC,124251,27616,31312,9935,9390,4782,4488,8021,28707,28779,2025,February
08-02-2025 00:00,Khorlim,103919,31811,32166,7226,13344,2331,2764,6356,7921,7592,2025,February
08-02-2025 00:00,Margao,156103,31852,35852,11390,7128,4919,2698,9275,52989,53690,2025,February
08-02-2025 00:00,Panaji,149173,28805,39517,16107,14996,3498,1720,5636,38894,38469,2025,February
08-02-2025 00:00,Porvorim,151871,26877,37510,14758,9823,4264,4860,7197,46582,46166,2025,February
08-02-2025 00:00,Siolim,111319,29336,38267,14585,11058,3018,1657,8794,4604,3821,2025,February
09-02-2025 00:00,Baga,128446,33206,39471,18225,14279,3097,4921,5284,9963,10071,2025,February
09-02-2025 00:00,KTC,121228,29938,37457,9396,19072,3085,4628,8262,9390,10130,2025,February
09-02-2025 00:00,Khorlim,141400,25418,37649,6517,16047,1580,2103,9112,42974,42023,2025,February
09-02-2025 00:00,Margao,126872,34398,32996,17750,12546,3866,3382,8344,13590,13927,2025,February
09-02-2025 00:00,Panaji,126530,33997,38347,11965,16911,4841,4772,9759,5938,4960,2025,February
09-02-2025 00:00,Porvorim,180152,29056,32889,5756,13303,3412,1955,9366,84415,85085,2025,February
09-02-2025 00:00,Siolim,171107,27991,36514,14423,11225,2430,3627,8370,66527,67511,2025,February
10-02-2025 00:00,Baga,131061,26396,31504,18993,14821,1482,2190,9986,25689,26253,2025,February
10-02-2025 00:00,KTC,126927,32059,34213,6460,12498,2660,1810,5272,31955,32382,2025,February
10-02-2025 00:00,Khorlim,158849,29649,38690,12929,10970,2779,3262,8992,51578,52063,2025,February
10-02-2025 00:00,Margao,127545,32855,31291,9911,5760,3047,1991,7780,34910,35164,2025,February
10-02-2025 00:00,Panaji,117511,27449,34339,17244,15580,3059,3734,9603,6503,5858,2025,February
10-02-2025 00:00,Porvorim,185977,33881,35012,18392,8561,4184,4794,5667,75486,75703,2025,February
10-02-2025 00:00,Siolim,137667,27994,37514,11401,16737,1169,2319,7963,32570,31859,2025,February
11-02-2025 00:00,Baga,199244,34793,33321,6032,18393,1860,2852,7114,94879,95061,2025,February
11-02-2025 00:00,KTC,151223,27172,30507,11985,14059,4879,2443,8339,51839,52467,2025,February
11-02-2025 00:00,Khorlim,163467,26864,37006,7475,15738,2649,4007,8065,61663,61637,2025,February
11-02-2025 00:00,Margao,145531,32525,30159,12993,5769,2445,1595,6128,53917,54418,2025,February
11-02-2025 00:00,Panaji,139240,34194,37736,14645,17374,1550,2181,9653,21907,22408,2025,February
11-02-2025 00:00,Porvorim,187218,26825,39782,6233,19893,1739,4953,6467,81326,82136,2025,February
11-02-2025 00:00,Siolim,167646,30424,33157,19188,16821,3416,3834,7091,53715,53947,2025,February
12-02-2025 00:00,Baga,124797,27419,33987,13651,12430,2504,4544,8947,21315,21676,2025,February
12-02-2025 00:00,KTC,150354,30476,31925,19193,17955,3994,1605,6243,38963,38459,2025,February
12-02-2025 00:00,Khorlim,188698,32507,35165,16902,9362,4528,1374,9125,79735,80519,2025,February
12-02-2025 00:00,Margao,122439,33541,35280,17266,16807,4860,1078,5826,7781,8028,2025,February
12-02-2025 00:00,Panaji,169579,33214,38396,8803,17423,2147,4108,5538,59950,60361,2025,February
12-02-2025 00:00,Porvorim,195121,27587,39157,18258,17597,3040,3320,9221,76941,75990,2025,February
12-02-2025 00:00,Siolim,120520,26168,35639,9382,16370,4103,1986,9176,17696,18374,2025,February
13-02-2025 00:00,Baga,183855,33130,31185,7948,16481,2778,3199,6166,82968,82666,2025,February
13-02-2025 00:00,KTC,197203,34475,37737,13598,17183,2652,2500,9635,79423,79637,2025,February
13-02-2025 00:00,Khorlim,162082,30342,37397,10070,7952,4991,3490,9167,58673,57770,2025,February
13-02-2025 00:00,Margao,181894,32342,33464,12398,5096,3901,3061,8415,83217,83937,2025,February
13-02-2025 00:00,Panaji,116962,26407,31201,9441,19625,2772,3753,7238,16525,16093,2025,February
13-02-2025 00:00,Porvorim,106565,27724,31363,5758,12281,1308,1054,9264,17813,17144,2025,February
13-02-2025 00:00,Siolim,132236,32677,31809,11648,6609,4613,1650,9032,34198,35100,2025,February
14-02-2025 00:00,Baga,118280,31177,38401,7303,14830,1527,1403,8175,15464,15438,2025,February
14-02-2025 00:00,KTC,159133,31823,32946,9404,7957,1050,2431,8492,65030,64313,2025,February
14-02-2025 00:00,Khorlim,104517,28391,38944,7379,9683,2504,1694,7625,8297,7572,2025,February
14-02-2025 00:00,Margao,164584,25376,34795,11327,8774,2735,3897,5221,72459,72490,2025,February
14-02-2025 00:00,Panaji,189995,28536,39238,12888,19241,4162,4960,7101,73869,73999,2025,February
14-02-2025 00:00,Porvorim,198486,27952,35475,10978,7640,4596,1187,5946,104712,105160,2025,February
14-02-2025 00:00,Siolim,138488,28525,36067,13290,16258,4814,3117,7687,28730,28665,2025,February
15-02-2025 00:00,Baga,193202,34346,31310,15106,9762,4822,3852,6516,87488,87821,2025,February
15-02-2025 00:00,KTC,132012,33103,32431,15584,16978,2656,4299,7228,19733,19682,2025,February
15-02-2025 00:00,Khorlim,120290,30829,34738,18503,8231,2172,2960,6587,16270,16009,2025,February
15-02-2025 00:00,Margao,186751,26559,31914,12525,7207,2379,4968,6279,94920,95359,2025,February
15-02-2025 00:00,Panaji,122125,25087,37959,11359,9490,1844,2026,7094,27266,27840,2025,February
15-02-2025 00:00,Porvorim,187576,33009,31283,16095,14329,1994,2524,8695,79647,80316,2025,February
15-02-2025 00:00,Siolim,169929,30669,30755,19342,15682,4390,2355,9795,56941,56869,2025,February
16-02-2025 00:00,Baga,102236,25204,38152,10699,6936,1721,2757,5534,11233,10609,2025,February
16-02-2025 00:00,KTC,108354,30197,34720,9520,16648,4863,3095,8006,1305,1974,2025,February
16-02-2025 00:00,Khorlim,100690,30893,30365,9785,8868,4330,1058,8453,6938,7484,2025,February
16-02-2025 00:00,Margao,146010,34062,37074,18051,17500,1916,4323,9756,23328,23017,2025,February
16-02-2025 00:00,Panaji,162790,33056,33791,13277,19951,1393,3110,6447,51765,51602,2025,February
16-02-2025 00:00,Porvorim,161530,26062,31084,15325,13693,4597,3694,5984,61091,61695,2025,February
16-02-2025 00:00,Siolim,171835,33047,36973,14566,14065,2426,2021,8764,59973,60822,2025,February
17-02-2025 00:00,Baga,119654,33011,32284,10548,8938,4238,4570,7082,18983,19889,2025,February
17-02-2025 00:00,KTC,154803,32820,35802,19773,12458,4252,2849,6205,40644,41538,2025,February
17-02-2025 00:00,Khorlim,191191,26229,37625,18871,8001,2066,2234,8276,87889,87287,2025,February
17-02-2025 00:00,Margao,153264,28865,39825,17564,10892,2792,4626,9863,38837,39024,2025,February
17-02-2025 00:00,Panaji,123056,28428,37251,16775,12023,4327,4846,7936,11470,12450,2025,February
17-02-2025 00:00,Porvorim,118864,31016,33872,12628,11590,2468,4954,8092,14244,14492,2025,February
17-02-2025 00:00,Siolim,129874,33756,35690,9540,19805,4286,1452,6301,19044,19107,2025,February
18-02-2025 00:00,Baga,125080,26385,37327,18858,18517,1207,2487,5606,14693,15559,2025,February
18-02-2025 00:00,KTC,109024,31669,33064,8812,17260,2454,2173,7822,5770,5277,2025,February
18-02-2025 00:00,Khorlim,107472,30146,32378,8837,7611,2484,3690,5959,16367,15516,2025,February
18-02-2025 00:00,Margao,194230,28939,31711,17669,14014,4638,4069,7764,85426,85298,2025,February
18-02-2025 00:00,Panaji,149424,27307,39629,11937,11853,3519,1493,8684,45002,44480,2025,February
18-02-2025 00:00,Porvorim,135491,32779,39269,19192,7767,3227,3235,9441,20581,21067,2025,February
18-02-2025 00:00,Siolim,168754,28938,31492,5387,17417,4080,1055,8091,72294,72266,2025,February
19-02-2025 00:00,Baga,105288,26353,34184,19349,6047,4241,1405,7444,6265,6941,2025,February
19-02-2025 00:00,KTC,107292,27469,36246,10811,15511,3107,2178,6524,5446,5763,2025,February
19-02-2025 00:00,Khorlim,199845,31422,33859,17634,8082,3783,1790,5501,97774,97526,2025,February
19-02-2025 00:00,Margao,108792,26589,38181,17654,11721,2656,2566,5366,4059,3062,2025,February
19-02-2025 00:00,Panaji,152922,27205,37051,7995,12583,4805,1250,5872,56161,57033,2025,February
19-02-2025 00:00,Porvorim,177295,27411,37951,13684,13370,3569,3872,8851,68587,68925,2025,February
19-02-2025 00:00,Siolim,104391,27674,30493,17424,14607,2999,2512,5695,2987,2386,2025,February
20-02-2025 00:00,Baga,168511,31302,32192,7543,19697,2088,3815,9309,62565,63171,2025,February
20-02-2025 00:00,KTC,143837,27355,38101,5502,7805,4288,1981,6649,52156,51717,2025,February
20-02-2025 00:00,Khorlim,197932,29634,34918,17701,13881,3153,2578,9826,86241,86791,2025,February
20-02-2025 00:00,Margao,194544,29929,33222,18911,17057,4162,3406,7200,80657,81301,2025,February
20-02-2025 00:00,Panaji,118056,29953,32741,11622,18564,1907,4529,7813,10927,11891,2025,February
20-02-2025 00:00,Porvorim,129549,33004,36150,7527,12625,2233,4053,5074,28883,29583,2025,February
20-02-2025 00:00,Siolim,179103,25435,34067,17533,6640,3231,1893,5132,85172,85504,2025,February
21-02-2025 00:00,Baga,133484,27978,31209,8836,9798,1096,4861,6595,43111,43550,2025,February
21-02-2025 00:00,KTC,163838,29151,38611,7138,12102,4343,3939,6760,61794,62032,2025,February
21-02-2025 00:00,Khorlim,182813,30560,37175,8807,5219,2869,1178,7201,89804,89652,2025,February
21-02-2025 00:00,Margao,119989,34348,35499,15240,11903,4832,2296,8756,7115,6415,2025,February
21-02-2025 00:00,Panaji,177898,34091,37584,5239,12344,1202,1835,8891,76712,76238,2025,February
21-02-2025 00:00,Porvorim,185430,33644,37252,16730,5394,3073,3506,8310,77521,78489,2025,February
21-02-2025 00:00,Siolim,106650,27117,34710,6292,11369,4718,2339,5957,14148,14962,2025,February
22-02-2025 00:00,Baga,117581,27903,33125,12012,18208,1313,4314,5801,14905,14556,2025,February
22-02-2025 00:00,KTC,179657,29451,33438,15704,18414,4299,1255,6483,70613,69667,2025,February
22-02-2025 00:00,Khorlim,178354,33852,33464,19758,17053,2164,3445,9032,59586,59438,2025,February
22-02-2025 00:00,Margao,130363,29141,33485,9748,12273,3913,2173,9809,29821,30670,2025,February
22-02-2025 00:00,Panaji,120832,29168,34691,17671,14975,1248,2988,7027,13064,12114,2025,February
22-02-2025 00:00,Porvorim,105629,26804,32284,16624,15742,3169,3274,6697,1035,617,2025,February
22-02-2025 00:00,Siolim,146115,30567,38107,17919,16733,1895,4590,9532,26772,26569,2025,February
23-02-2025 00:00,Baga,150157,26035,35879,7178,12038,4051,1825,6799,56352,56221,2025,February
23-02-2025 00:00,KTC,160027,34612,31179,10534,14033,4839,1265,7740,55825,55940,2025,February
23-02-2025 00:00,Khorlim,172139,25651,32787,11557,15069,4687,2229,6633,73526,73076,2025,February
23-02-2025 00:00,Margao,125132,33708,39012,10960,17123,3400,4669,5505,10755,10237,2025,February
23-02-2025 00:00,Panaji,149560,26722,30595,10359,19822,2850,3873,7710,47629,47567,2025,February
23-02-2025 00:00,Porvorim,118509,31608,30352,7403,17934,1856,1474,5988,21894,22089,2025,February
23-02-2025 00:00,Siolim,118786,34357,36491,15328,10373,1819,1449,9669,9300,9735,2025,February
24-02-2025 00:00,Baga,152003,26954,31470,10083,13389,3774,1526,6489,58318,57483,2025,February
24-02-2025 00:00,KTC,186628,33141,31779,19623,19489,1132,3640,6454,71370,71646,2025,February
24-02-2025 00:00,Khorlim,159178,33958,38739,17910,15979,2562,3748,5922,40360,40128,2025,February
24-02-2025 00:00,Margao,120337,31087,35784,14741,11588,3061,1305,6299,16472,17224,2025,February
24-02-2025 00:00,Panaji,183628,34942,33645,18408,17294,2127,3647,7977,65588,64852,2025,February
24-02-2025 00:00,Porvorim,139135,27171,37869,9847,9702,3127,4249,8415,38755,39627,2025,February
24-02-2025 00:00,Siolim,121937,33767,33574,15587,15159,1043,1836,6063,14908,14870,2025,February
25-02-2025 00:00,Baga,165089,27060,30344,16495,7361,3140,1639,6101,72949,72636,2025,February
25-02-2025 00:00,KTC,118410,29887,39983,14901,6837,2367,4668,9095,10672,10090,2025,February
25-02-2025 00:00,Khorlim,104504,30663,34510,13951,5080,4063,1762,5339,9136,8366,2025,February
25-02-2025 00:00,Margao,196499,25868,39222,15925,18858,4058,4380,5871,82317,82679,2025,February
25-02-2025 00:00,Panaji,109343,25982,35579,14419,18063,4421,2974,5292,2613,3217,2025,February
25-02-2025 00:00,Porvorim,137337,25745,36766,16114,14098,4438,2948,5754,31474,31206,2025,February
25-02-2025 00:00,Siolim,198796,34212,33977,6498,19040,1300,2984,7084,93701,93638,2025,February
26-02-2025 00:00,Baga,150757,26260,33637,10365,8300,2767,3140,5252,61036,61509,2025,February
26-02-2025 00:00,KTC,139751,30234,39036,12127,9030,2258,3550,7030,36486,36352,2025,February
26-02-2025 00:00,Khorlim,132176,28776,39585,14757,12792,3661,1694,9818,21093,20321,2025,February
26-02-2025 00:00,Margao,128499,33396,39173,6324,19106,4266,2613,7697,15924,15340,2025,February
26-02-2025 00:00,Panaji,141697,29331,31276,8154,16627,4511,2006,8456,41336,41260,2025,February
26-02-2025 00:00,Porvorim,153000,26842,37934,6228,15019,1279,3501,9511,52686,53146,2025,February
26-02-2025 00:00,Siolim,182273,32628,31231,19677,6958,4317,1649,5262,80551,79693,2025,February
27-02-2025 00:00,Baga,129781,26929,39138,17579,10439,4942,4406,5326,21022,21089,2025,February
27-02-2025 00:00,KTC,108705,26758,35661,9932,8828,3023,2375,8008,14120,13414,2025,February
27-02-2025 00:00,Khorlim,194677,29456,35418,19880,18846,1276,4974,7689,77138,77939,2025,February
27-02-2025 00:00,Margao,131089,30910,34553,12287,19337,4957,4261,9172,15612,16198,2025,February
27-02-2025 00:00,Panaji,141888,32676,38034,16923,11461,1154,3036,5304,33300,32649,2025,February
27-02-2025 00:00,Porvorim,171202,26490,39454,15268,7280,4735,3194,5019,69762,69381,2025,February
27-02-2025 00:00,Siolim,180885,32667,31656,7858,18909,4762,2671,5456,76906,76564,2025,February
28-02-2025 00:00,Baga,145131,34575,37247,19545,14514,3893,1198,7054,27105,27648,2025,February
28-02-2025 00:00,KTC,108909,28884,36020,6325,7143,4418,1441,9609,15069,14776,2025,February
28-02-2025 00:00,Khorlim,141117,33914,30526,15467,17456,1596,3792,6626,31740,31895,2025,February
28-02-2025 00:00,Margao,117869,30833,39533,10058,15234,4663,4799,7794,4955,4771,2025,February
28-02-2025 00:00,Panaji,194841,25207,31847,8254,6512,3770,4340,5294,109617,110294,2025,February
28-02-2025 00:00,Porvorim,150694,29738,31606,12969,18975,4959,4914,8831,38702,39684,2025,February
28-02-2025 00:00,Siolim,188177,33469,36165,6325,13414,2472,1523,7679,87130,87532,2025,February
01-03-2025 00:00,Baga,196768,30171,37926,8374,13997,1439,1218,7973,95670,95054,2025,March
01-03-2025 00:00,KTC,134471,28835,34617,8916,7508,2815,3237,6349,42194,42669,2025,March
01-03-2025 00:00,Khorlim,151325,25447,39295,6720,12771,4413,1789,6997,53893,53834,2025,March
01-03-2025 00:00,Margao,140015,34527,31420,8611,19996,2754,3748,6079,32880,33493,2025,March
01-03-2025 00:00,Panaji,174791,31769,36767,5616,6059,1890,2259,9958,80473,80122,2025,March
01-03-2025 00:00,Porvorim,141458,32148,34743,11343,11027,1954,3127,6167,40949,40513,2025,March
01-03-2025 00:00,Siolim,121240,31005,33525,11161,9051,3043,2251,9818,21386,22097,2025,March
02-03-2025 00:00,Baga,154528,29686,33453,16008,11766,1693,1230,5317,55375,54648,2025,March
02-03-2025 00:00,KTC,158158,31584,33524,8252,12743,2096,3298,6726,59935,59233,2025,March
02-03-2025 00:00,Khorlim,167935,32791,32347,13626,18039,2069,4823,5055,59185,59092,2025,March
02-03-2025 00:00,Margao,169386,31827,32971,17046,19316,1796,2794,7855,55781,56686,2025,March
02-03-2025 00:00,Panaji,110515,33593,35210,12688,11080,3687,1540,5514,7203,7864,2025,March
02-03-2025 00:00,Porvorim,177285,32055,33298,5462,17071,2777,2182,5367,79073,79620,2025,March
02-03-2025 00:00,Siolim,145539,32249,36765,17290,14281,1751,2414,8341,32448,31855,2025,March
03-03-2025 00:00,Baga,146461,29770,31170,15180,16084,3348,3526,5053,42330,43179,2025,March
03-03-2025 00:00,KTC,117591,31072,32990,13805,19501,4050,2458,8161,5554,6535,2025,March
03-03-2025 00:00,Khorlim,169599,26745,32812,14618,6804,1637,4642,7881,74460,74613,2025,March
03-03-2025 00:00,Margao,104114,30279,33888,9998,10290,1856,4543,7672,5588,6335,2025,March
